Id,Label,Type,gaza-ontology#containsEntity,gaza-ontology#hasTitle,22-rdf-syntax-ns#type,gaza-ontology#hasDate,gaza-ontology#hasText,rdf-schema#label,22-rdf-syntax-ns#first,22-rdf-syntax-ns#rest,rdf-schema#domain,rdf-schema#range,rdf-schema#subClassOf
http://example.com/gaza-ontology#NewsArticle_1311,gaza-ontology#NewsArticle_1311,gaza-ontology#NewsArticle,,إيكونوميست: جنرالات إسرائيل يعتقدون أن الحرب في غزة قد تمتد لسنة,,2023-11-04,قالت مجلة إيكونوميست إن حرب إسرائيل في غزة هي الصراع الأكثر دموية بين الإسرائيليين والفلسطينيين منذ عام 1948، مشيرة إلى أن الجنرالات الإسرائيليين يعتقدون أنها ستستمر لأشهر أو ربما عام.,,,,,,
http://example.com/gaza-ontology#NewsArticle_775,gaza-ontology#NewsArticle_775,gaza-ontology#NewsArticle,,نيويورك تايمز: حماس قد تطلق سراح 50 أسيرا مزدوج الجنسية,,2023-10-23,نقلت صحيفة “نيويورك تايمز” عن مسؤول عسكري إسرائيلي قوله، إن حركة حماس قد تطلق سراح نحو 50 أسيرا مزدوج الجنسية، ممن أسرتهم خلال عملية “طوفان الأقصى”.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3907,gaza-ontology#NewsArticle_3907,gaza-ontology#NewsArticle,,هل تسعى واشنطن لوقف تمدد نطاق الحرب في الشرق الأوسط؟,,2024-01-04,في الوقت الذي تسعى فيه إسرائيل للتصعيد وتوسيع نطاق الحرب مع إيران وحزب الله، فإن إدارة الرئيس الأميركي جو بايدن تفضّل -في ما يبدو- العمل الدبلوماسي لتجنب تفاقم الحرب في الشرق الأوسط وتطويقها.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1661,gaza-ontology#NewsArticle_1661,gaza-ontology#NewsArticle,,أسئلة فقهية من أهل غزة.. هذا ما يشغلهم,,2023-11-11,على الرغم من رائحة الموت ومشاهد الدمار فإن أهالي غزة مشغولون بأداء صلواتهم، وعباداتهم على الوجه الأكمل، كذلك مراعاة الحلال في كل صغيرة وكبيرة من معاملاتهم.,,,,,,
http://example.com/gaza-ontology#NewsArticle_581,gaza-ontology#NewsArticle_581,gaza-ontology#NewsArticle,,اتفاق مصري أميركي على إدخال المساعدات الإنسانية إلى غزة عبر رفح بشكل مستدام,,2023-10-19,أعلنت القاهرة وواشنطن أن الرئيسين المصري عبد الفتاح السيسي والأميركي جو بايدن اتفقا خلال مكالمة هاتفية على “إدخال المساعدات الإنسانية إلى قطاع غزة عبر معبر رفح بشكل مستدام”.,,,,,,
http://example.com/gaza-ontology#NewsArticle_733,gaza-ontology#NewsArticle_733,gaza-ontology#NewsArticle,,غزة.. الاحتلال يدمر 31 مسجدا وأضرار بالغة في 3 كنائس,,2023-10-22,قال المكتب الإعلامي الحكومي في غزة اليوم الأحد إن عدد المساجد التي دمرها الاحتلال في قصفه المتواصل على قطاع غزة ارتفع إلى 31، كما تم تسجيل أضرار بالغة في 3 كنائس.,,,,,,
http://example.com/gaza-ontology#NewsArticle_784,gaza-ontology#NewsArticle_784,gaza-ontology#NewsArticle,,"القسام تعلن استهداف قاعدتين جويتين للاحتلال بمسيرتي ""زواري""",,2023-10-23,أعلنت كتائب عز الدين القسام -الجناح العسكري لحركة المقاومة الإسلامية (حماس)- إطلاق طائرتي “زواري” هجوميتين انتحاريتين استهدفت قوات الاحتلال الإسرائيلي.,,,,,,
http://example.com/gaza-ontology#هاري,gaza-ontology#هاري,gaza-ontology#Misc,http://example.com/gaza-ontology#NewsArticle_1056,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_2502,gaza-ontology#NewsArticle_2502,gaza-ontology#NewsArticle,,هل يدرج أسرى الداخل الفلسطيني القدامى ضمن صفقة التبادل؟,,2023-11-30,أعادت صفقة تبادل الأسرى بين حماس وإسرائيل إلى الواجهة مطالب بتحرير الأسرى القدامى من الداخل الفلسطيني وسط مخاوف من تداعيات قانونية قد تفضي لسحب المواطنة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2073,gaza-ontology#NewsArticle_2073,gaza-ontology#NewsArticle,,حملات دهم واعتقال باقتحام مدن وبلدات في الضفة الغربية,,2023-11-21,شنت قوات الاحتلال فجر اليوم الثلاثاء حملات دهم واعتقال واعتداء على الممتلكات خلال اقتحامها مدنا وبلدات في الضفة الغربية المحتلة، التي تشهد غضبا متصاعدا ضد العدوان المتواصل على قطاع غزة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3483,gaza-ontology#NewsArticle_3483,gaza-ontology#NewsArticle,,إسرائيل تشدد الرقابة على تغطية حرب غزة إعلاميا,,2023-12-24,أصدرت الرقابة العسكرية الإسرائيلية تعليمات بشأن التغطية الإعلامية للحرب على غزة تحظر بموجبها على وسائل الإعلام تناول 8 قضايا أو نشرها أو التعامل معها من دون الحصول على موافقة مسبقة من الرقيب العسكري.,,,,,,
http://example.com/gaza-ontology#NewsArticle_530,gaza-ontology#NewsArticle_530,gaza-ontology#NewsArticle,,النخبة القسامية.. القوة التي كسرت هيبة إسرائيل في غلاف غزة,,2023-10-18,مع شروق شمس يوم 7 أكتوبر/تشرين الأول الجاري هاجم ما يقارب 1200 مقاتل من كتائب الشهيد عز الدين القسام بإسناد ودعم 1500 مقاتل آخر أكثر من 55 هدفا عسكريا في “فرقة غزة” والمنطقة الجنوبية لجيش الاحتلال.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1567,gaza-ontology#NewsArticle_1567,gaza-ontology#NewsArticle,,الاحتلال يدّعي السيطرة على موقع لحماس بعد قتال لعشر ساعات,,2023-11-09,ادعى جيش الاحتلال الإسرائيلي اليوم الخميس أنه تمكن من السيطرة على موقع تابع لحركة المقاومة الإسلامية (حماس) في شمال قطاع غزة بعد معارك استمرت 10 ساعات خلال الليلة الماضية.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2967,gaza-ontology#NewsArticle_2967,gaza-ontology#NewsArticle,,يهود أميركيون يوقعون على قذائف تستهدف غزة,,2023-12-11,كتبت مجموعة من اليهود الأميركيين رسائل على قذائف تستهدف قطاع غزة خلال زيارتهم موقعا عسكريا إسرائيليا في منطقة متاخمة للقطاع.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3019,gaza-ontology#NewsArticle_3019,gaza-ontology#NewsArticle,,يديعوت أحرونوت: الشباب الأميركي يبحث عن مغزى للحياة ويجد ضالته في الإسلام,,2023-12-12,نشرت صحيفة “يديعوت أحرونوت” الإسرائيلية على موقعها الإلكتروني تقريرا عن إقبال الشباب الأميركي على اعتناق الإسلام، بحثا عن مغزى للحياة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1553,gaza-ontology#NewsArticle_1553,gaza-ontology#NewsArticle,,أردوغان: إسرائيل تنتهك كافة القيم الإنسانية وسط صمت غربي,,2023-11-09,قال الرئيس التركي رجب طيب أردوغان، إن الحكومة الإسرائيلية تواصل انتهاك كافة القيم الإنسانية في غزة، وانتقد الدعم الغربي للحرب التي حصدت أرواح نحو 11 ألف فلسطيني.,,,,,,
http://example.com/gaza-ontology#بلاك,gaza-ontology#بلاك,gaza-ontology#Organization,http://example.com/gaza-ontology#NewsArticle_1504,,,,,,,,,,
http://example.com/gaza-ontology#برس,gaza-ontology#برس,gaza-ontology#Organization,http://example.com/gaza-ontology#NewsArticle_2267,,,,,,,,,,
http://example.com/gaza-ontology#نيودلهي,gaza-ontology#نيودلهي,gaza-ontology#Location,http://example.com/gaza-ontology#NewsArticle_806,,,,,,,,,,
http://example.com/gaza-ontology#Organization,gaza-ontology#Organization,rdf-schema#Class,,,http://example.com/gaza-ontology#مهدر,,,Organization,n56e47ec40f084221899de2fedbef424fb8,,,,
http://example.com/gaza-ontology#أولاف,gaza-ontology#أولاف,gaza-ontology#Person,http://example.com/gaza-ontology#NewsArticle_598,,,,,,,,,,
http://example.com/gaza-ontology#طور,gaza-ontology#طور,gaza-ontology#Location,http://example.com/gaza-ontology#NewsArticle_1324,,,,,,,,,,
http://example.com/gaza-ontology#لس,gaza-ontology#لس,gaza-ontology#Organization,http://example.com/gaza-ontology#NewsArticle_1647,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_4128,gaza-ontology#NewsArticle_4128,gaza-ontology#NewsArticle,,قمة في العقبة بين عبد الله الثاني والسيسي وعباس.. الأهداف والتوقعات,,2024-01-10,عن ماذا ستتمخض القمة الثلاثية المنعقدة في العقبة اليوم بين زعماء الأردن ومصر وفلسطين؟ وما الجديد الذي ستحمله لقطاع غزة المدمر جراء العدوان الإسرائيلي المستمر منذ 96 يوما؟,,,,,,
http://example.com/gaza-ontology#NewsArticle_503,gaza-ontology#NewsArticle_503,gaza-ontology#NewsArticle,,إسرائيل تحتجز 4 آلاف عامل من سكان غزة,,2023-10-17,تحتجز إسرائيل 4 آلاف عامل من سكان غزة دخلوا أراضيها قبل عملية طوفان الأقصى بغرض العمل، وتخضعهم إسرائيل للاستجواب لمعرفة إن كان لهم أي صلة بهجوم المقاومة الفلسطينية على غلاف غزة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3032,gaza-ontology#NewsArticle_3032,gaza-ontology#NewsArticle,,وزيران إسرائيليان يردان على بايدن: لن نسمح بإقامة دولة فلسطينية,,2023-12-13,رد وزيران إسرائيليان على تصريحات الرئيس الأميركي التي دعا فيها لتغيير الحكومة الإسرائيلية المتطرفة، “من أجل إيجاد حل للصراع الإسرائيلي الفلسطيني”، وقالا “إن تل أبيب لن تسمح أبدا بإقامة دولة فلسطينية”.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4815,gaza-ontology#NewsArticle_4815,gaza-ontology#NewsArticle,,بعد توقف الدعم الغربي.. هل تنجح إسرائيل بالتخلص من الأونروا؟,,2024-01-27,سعت إسرائيل في وقت مبكر للتخلص من وكالة الأونروا، وجاءت حرب غزة لتشكل فرصة لتل أبيب للتخلص من الوكالة ودورها، فهل تنجح فيما عجزت عنه منذ سنوات؟,,,,,,
http://example.com/gaza-ontology#إليزيه,gaza-ontology#إليزيه,gaza-ontology#Misc,http://example.com/gaza-ontology#NewsArticle_2845,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_1988,gaza-ontology#NewsArticle_1988,gaza-ontology#NewsArticle,,"كيف تنظر القوى السياسية الأردنية لقرار إلغاء ""اتفاقية الطاقة"" مع إسرائيل؟",,2023-11-19,بين مرحّب بإلغائها ومطالب بخطوات مشابهة، تنوعت آراء القوى السياسية الأردنية حول قرار الامتناع عن توقيع اتفاقية “الماء مقابل الكهرباء” مع إسرائيل، وهو ما فتح الباب أمام مستقبل اتفاقيتي السلام والغاز.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1117,gaza-ontology#NewsArticle_1117,gaza-ontology#NewsArticle,,سرايا القدس: أوقعنا قوة إسرائيلية في كمين محكم شرقي غزة,,2023-10-30,قالت سرايا القدس -الجناح العسكرية لحركة الجهاد الإسلامي-، إن مقاتليها أوقعوا “قوة مدرعة للعدو الإسرائيلي في كمين محكم شرقي حي الزيتون في غزة، مما أسفر عن إصابات في صفوفها”.,,,,,,
http://example.com/gaza-ontology#ذاكرة,gaza-ontology#ذاكرة,gaza-ontology#Misc,http://example.com/gaza-ontology#NewsArticle_1749,,,,,,,,,,
http://example.com/gaza-ontology#حكم,gaza-ontology#حكم,gaza-ontology#Person,http://example.com/gaza-ontology#NewsArticle_2515,,,,,,,,,,
http://example.com/gaza-ontology#غسان,gaza-ontology#غسان,gaza-ontology#Person,http://example.com/gaza-ontology#NewsArticle_4063,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_394,gaza-ontology#NewsArticle_394,gaza-ontology#NewsArticle,,صحيفتان أميركيتان: طوفان الأقصى…الأهم ليس غزو إسرائيل لغزة بل ما سيحدث بعده,,2023-10-15,ما تزال تداعيات الهجوم المفاجئ الذي شنته المقاومة الفلسطينية المسلحة على إسرائيل مطلع الأسبوع المنصرم، تحظى باهتمام وسائل الإعلام الأميركية.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1604,gaza-ontology#NewsArticle_1604,gaza-ontology#NewsArticle,,غزة.. استشهاد مبدعين وتدمير مكتبات ومراكز ثقافية,,2023-11-10,أعلنت وزارة الثقافة الفلسطينية أن 15 شخصا من المثقفين المبدعين قتلوا في القصف الإسرائيلي المستمر على قطاع غزة، فيما دُمرت عشرات المراكز الثقافية.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1556,gaza-ontology#NewsArticle_1556,gaza-ontology#NewsArticle,,أمنستي: حالات تعذيب مروعة ومعاملة إسرائيلية مهينة للأسرى الفلسطينيين,,2023-11-09,تحدث تقرير لمنظمة العفو الدولية عن حالات تعذيب “مروعة” ومعاملة إسرائيلية مهينة للأسرى الفلسطينيين، منذ عملية طوفان الأقصى، وسط تصاعد وتيرة الاعتقالات التعسفية.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2348,gaza-ontology#NewsArticle_2348,gaza-ontology#NewsArticle,,قياديان بالمقاومة للجزيرة: الهدنة في غزة قابلة للتجديد,,2023-11-27,قال القيادي بحركة حماس خليل الحية والقيادي بالجهاد الإسلامي داود شهاب، إن الهدنة الإنسانية بين إسرائيل والفصائل الفلسطينية في قطاع غزة قابلة للتجديد.,,,,,,
http://example.com/gaza-ontology#سديروت,gaza-ontology#سديروت,gaza-ontology#Location,http://example.com/gaza-ontology#NewsArticle_411,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_3085,gaza-ontology#NewsArticle_3085,gaza-ontology#NewsArticle,,غزة تحت القصف.. قصص من القرن الثامن عشر,,2023-12-14,يفتتح الممثل والمخرج الفلسطيني حسام المدهون المقيم في غزة، مدونته على ميديابارت بخبر حصوله على كيس من الطحين بـ5 أضعاف السعر العادي، ويصف فيها بالتفصيل حياة سكان غزة اليومية وحال أهلها تحت القصف.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3304,gaza-ontology#NewsArticle_3304,gaza-ontology#NewsArticle,,باحثان أميركيان: ماذا حققت حماس من هجومها على إسرائيل؟,,2023-12-19,يرى باحثان أميركيان أنه من المفيد التفكير في ما أنجزته حركة حماس بهجومها على إسرائيل وما فشلت فيه من خلال دراسة 3 أبعاد مختلفة، هي صراعها ضد إسرائيل والساحة الفلسطينية الداخلية وموقف الحركة الدولي.,,,,,,
http://example.com/gaza-ontology#NewsArticle_255,gaza-ontology#NewsArticle_255,gaza-ontology#NewsArticle,,استشهاد منفذ إطلاق النار بالقدس وارتفاع شهداء الضفة إلى 32,,2023-10-12,استشهد فلسطيني أطلق النار على مركز للشرطة الإسرائيلية بمحيط البلدة القديمة بالقدس بعد أن أصاب شرطيين، فيما استشهدت سيدة فلسطينية برصاص قوات الاحتلال بالضفة الغربية ليرتفع بذلك عدد الشهداء إلى 32.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1490,gaza-ontology#NewsArticle_1490,gaza-ontology#NewsArticle,,"""ردّ الجميل"".. حملة تبرعات في شمال سوريا دعما لغزة",,2023-11-08,أطلق أهالي شمال سوريا حملات للتبرع في معظم المدن والقرى، وجاءت تحت مسمى “ردّ الدَّين” للفلسطينيين الذين كانوا أكثر الشعوب سخاء مع النازحين السوريين.,,,,,,
http://example.com/gaza-ontology#NewsArticle_706,gaza-ontology#NewsArticle_706,gaza-ontology#NewsArticle,,رسائل المقصوفين في غزة: لا نزال على قيد الحياة,,2023-10-21,هذه الرسائل التي قد نتأفف من كثرتها وإزعاجها في أوقات السلم والرخاء، قد تكون بريد الأمل الذي نترقبه بلهفة واشتياق في أوقات الحروب والمصائب، ولا ينبئك عن ذلك مثل أهالي المقيمين في غزة هذه الأيام.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4193,gaza-ontology#NewsArticle_4193,gaza-ontology#NewsArticle,,غارات الاحتلال تتواصل على غزة وسط اشتباكات عنيفة مع المقاومة,,2024-01-12,أفاد مراسل الجزيرة باستشهاد 5 فلسطينيين وإصابة آخرين جراء غارة إسرائيلية استهدفت منزلا بحي المشاعلة غربي دير البلح وسط قطاع غزة، وقال إن اشتباكات عنيفة بالأسلحة الرشاشة الثقيلة تدور جنوبي مدينة غزة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3534,gaza-ontology#NewsArticle_3534,gaza-ontology#NewsArticle,,اعتقالات وتحقيقات.. هل تستهدف السلطة مناصري غزة بالضفة؟,,2023-12-25,رصدت لجنة أهالي المعتقلين السياسيين في الضفة الغربية قتل أجهزة السلطة الفلسطينية الأمنية 5 مواطنين، معظمهم خلال المظاهرات الداعمة لغزة، مع أكثر من 1000 وحالة اعتقال واستدعاء منذ بداية العام الجاري.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2786,gaza-ontology#NewsArticle_2786,gaza-ontology#NewsArticle,,أحلك ساعة عرفتها البشرية.. لاكروا: اللغة لم تعد تسع التعبير عن الرعب بغزة,,2023-12-07,قالت لاكروا إن المنظمات الإنسانية لم تعد تعرف اللغة التي يجب استخدامها للتحذير من المأساة المستمرة والجحيم الذي يعيش فيه أهل غزة، كما لم يعد المتخصصون في حالات الطوارئ أيضا يجدون الكلمات لوصف ما رأوه.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3555,gaza-ontology#NewsArticle_3555,gaza-ontology#NewsArticle,,حصار واعتقالات والسلطة تفكك عبوات ناسفة للمقاومة في الضفة,,2023-12-25,اقتحمت قوات الاحتلال الإسرائيلي عدة مناطق في الضفة الغربية وحاصرت بعضا منها، واستمرت حملة الاعتقالات حيث زاد عدد المعتقلين في الضفة إلى أكثر من 4700 معتقلا، كما نفذت المقاومة أكثر من 13 عملية.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2204,gaza-ontology#NewsArticle_2204,gaza-ontology#NewsArticle,,الاحتلال يصعد قصفه على غزة والمقاومة تطلق المزيد من الصواريخ,,2023-11-23,كثفت قوات الاحتلال الإسرائيلي قصفها لقطاع غزة ونفذت توغلا محدودا في خان يونس قبل ساعات من سريان اتفاق الهدنة، بالمقابل واصلت المقاومة الفلسطينية التصدي لقوات الاحتلال وأطلقت رشقات صاروخية.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3418,gaza-ontology#NewsArticle_3418,gaza-ontology#NewsArticle,,برنامج الغذاء العالمي: ربع سكان غزة يواجهون خطر الموت جوعا,,2023-12-22,قال برنامج الغذاء العالمي إن أكثر من ربع سكان غزة استنفدوا إمداداتهم الغذائية وباتوا يواجهون خطر الموت جوعا. بدورها حذّرت منظمة أنقذوا الأطفال من أن استمرار الحصار والقصف يعرض آلاف الأطفال لخطر الموت.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3814,gaza-ontology#NewsArticle_3814,gaza-ontology#NewsArticle,,"إسرائيل تمثل أمام ""العدل الدولية"" ردا على دعوى جنوب أفريقيا",,2024-01-02,قالت وسائل إعلام إسرائيلية إن إسرائيل قررت المثول أمام محكمة العدل الدولية للرد على دعوى قدمتها جنوب أفريقيا لمقاضاة إسرائيل بتهمة ارتكاب جرائم إبادة جماعية في قطاع غزة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1451,gaza-ontology#NewsArticle_1451,gaza-ontology#NewsArticle,,إسرائيل تتحدث عن الرعب.. ليبراسيون: تلك لعبة خطيرة,,2023-11-07,في الوقت الذي تحرك فيه صور الدمار بغزة مشاعر المجتمع الدولي، تستمر إسرائيل في تسليط الضوء على تلك “المجازر” التي وقعت في السابع من أكتوبر باعتبارها رصيدا إستراتيجيا في حرب المعلومات التي تشن على حماس.,,,,,,
n56e47ec40f084221899de2fedbef424fb3,n56e47ec40f084221899de2fedbef424fb3,,,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_3342,gaza-ontology#NewsArticle_3342,gaza-ontology#NewsArticle,,نصرة لغزة.. ماليزيا تحظر سفن شحن ترفع العلم الإسرائيلي,,2023-12-20,أعلنت ماليزيا اليوم منع سفن الشحن التي ترفع العلم الإسرائيلي من الرسو بموانئها ردا على الحرب على غزة، قائلة إن إسرائيل تتجاهل “المبادئ الإنسانية الأساسية” حسب ما قال رئيس الوزراء أنور إبراهيم.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1259,gaza-ontology#NewsArticle_1259,gaza-ontology#NewsArticle,,رويترز: مسيرات أميركية تحلق فوق غزة بحثا عن الأسرى,,2023-11-03,قال مسؤولان أميركيان إن الولايات المتحدة تنفذ طلعات بطائرات استطلاع مسيرة في سماء غزة بحثا عن الأسرى الذين احتجزتهم حركة حماس في السابع من أكتوبر/تشرين الأول الماضي.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2241,gaza-ontology#NewsArticle_2241,gaza-ontology#NewsArticle,,جثث متحللة وأحياء سكنية مدمرة.. مشاهد صادمة تكشفها الهدنة بغزة,,2023-11-24,كشفت الهدنة الإنسانية المؤقتة في قطاع غزة التي بدأت الجمعة، عن حجم الكارثة الإنسانية والدمار الهائل الذي خلفه جيش الاحتلال الإسرائيلي في مناطق متفرقة خاصة مدينة غزة وشمالي القطاع.,,,,,,
http://example.com/gaza-ontology#NewsArticle_924,gaza-ontology#NewsArticle_924,gaza-ontology#NewsArticle,,الدفعة الخامسة من المساعدات تدخل غزة دون وقود,,2023-10-26,دخلت الدفعة الخامسة من المساعدات الإنسانية إلى قطاع غزة اليوم الخميس عبر معبر رفح الحدودي مع مصر، إذ استلم الهلال الأحمر الفلسطيني 12 شاحنة مساعدات طبية وغذائية لا تحتوي على الوقود.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4910,gaza-ontology#NewsArticle_4910,gaza-ontology#NewsArticle,,هنية: تلقينا مقترح باريس لوقف إطلاق النار وسندرسه,,2024-01-30,قال رئيس المكتب السياسي لحركة المقاومة الإسلامية (حماس) إسماعيل هنية، إن الحركة تلقت مقترحا من باريس لوقف إطلاق النار، وستدرسه للرد عليه.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2067,gaza-ontology#NewsArticle_2067,gaza-ontology#NewsArticle,,جاكرتا تدين استهداف المستشفى الإندونيسي بغزة وتطالب بتدخل دولي,,2023-11-20,استنكرت إندونيسيا بأشد عبارات الشجب هجوم الاحتلال الإسرائيلي على المستشفى الإندونيسي في قطاع غزة، والذي يتعرض منذ صباح اليوم للقصف من قبل الاحتلال.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4320,gaza-ontology#NewsArticle_4320,gaza-ontology#NewsArticle,,إندبندنت: تهديدات كاميرون للحوثيين مجرد وهم,,2024-01-15,كشف تقرير نشرته الإندبندنت البريطانية أن تهديد وزير الخارجية الجديد، ديفيد كاميرون، بشن المزيد من الضربات الجوية على اليمن مجرد وهم، مذكرا بالتدخل في الإطاحة بنظام معمر القذافي الذي استغرق 6 أشهر.,,,,,,
http://example.com/gaza-ontology#NewsArticle_1294,gaza-ontology#NewsArticle_1294,gaza-ontology#NewsArticle,,6 مسؤولين عرب يجتمعون مع بلينكن لبحث الحرب على غزة,,2023-11-03,أعلن الأردن أنه سيستضيف -غدا السبت- اجتماعا بين وزير الخارجية الأميركي أنتوني بلينكن ونظرائه السعودي والقطري والإماراتي والمصري بمشاركة مسؤولين فلسطينيين، لبحث العدوان الإسرائيلي على غزة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3035,gaza-ontology#NewsArticle_3035,gaza-ontology#NewsArticle,,رأينا الكوارث والحروب.. منظمات دولية: لم نشهد مثل حالة غزة,,2023-12-13,لسنا غرباء على المعاناة الإنسانية والصراعات والكوارث الطبيعية، رأينا اندلاع القتال في الخرطوم، وحضرنا سقوط القنابل على أوكرانيا، ورأينا زلزال تركيا ومجاعة القرن الأفريقي، لكن لا شيء يشبه دمار غزة.,,,,,,
http://example.com/gaza-ontology#NewsArticle_2327,gaza-ontology#NewsArticle_2327,gaza-ontology#NewsArticle,,هل ترفض قوى دولية دورا تركيًا في فلسطين؟,,2023-11-26,مع التصريحات التركية المنددة بالعدوان الإسرائيلي على قطاع غزة، برزت تساؤلات عن دور أنقرة في القضية الفلسطينية، خاصة مع إشارات من محللين لعدم سماح قوى غربية بزيادة النفوذ التركي في فلسطين.,,,,,,
http://example.com/gaza-ontology#NewsArticle_884,gaza-ontology#NewsArticle_884,gaza-ontology#NewsArticle,,حرب إسرائيل على غزة.. ما الأهمية الاقتصادية لمنطقة الشرق الأوسط؟,,2023-10-25,من شأن استمرار العدوان على غزة أو توسعه أن يعمق أزمات الاقتصاد في الشرق الأوسط، وقد يتعداه ليؤثر سلبا على الاقتصاد العالمي برمته، عبر بوابة أسعار الطاقة والتضخم وإغلاق الممرات المائية.,,,,,,
http://example.com/gaza-ontology#NewsArticle_965,gaza-ontology#NewsArticle_965,gaza-ontology#NewsArticle,,"""لن أتخلى عنك يا غزة"".. ديربي غنائي مغربي حزين لأجل فلسطين",,2023-10-27,بعد أغنية “رجاوي فلسطيني” التي أنجزها مشجعو فريق الرجاء البيضاوي في دعم غزة وحققت انتشارا واسعا، أنتج ألتراس الوداد البيضاوي -بعد طوفان الأقصى- أغنية مماثلة بعنوان “فلسطين أرض الصمود”.,,,,,,
http://example.com/gaza-ontology#NewsArticle_3854,gaza-ontology#NewsArticle_3854,gaza-ontology#NewsArticle,,صباح الآباء في حرب غزة,,2024-01-03,صور تظهر معاناة الآباء في غزة، صباح كل يوم جديد، تحت القصف الإسرائيلي منذ السابع من أكتوبر/تشرين الأول الماضي.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4493,gaza-ontology#NewsArticle_4493,gaza-ontology#NewsArticle,,“جئناكم من خان يونس”.. .هذا ما فعله الاحتلال في مخيم طولكرم,,2024-01-19,استهدف الهجوم العسكري الإسرائيلي المدنيين والمنازل والبنية التحتية في طولكرم، ومنع وصول الإسعاف للمصابين في ظل حملة اعتقالات وتعذيب جماعي وانتهاكات إنسانية.,,,,,,
http://example.com/gaza-ontology#NewsArticle_4971,gaza-ontology#NewsArticle_4971,gaza-ontology#NewsArticle,,أبرز تطورات اليوم الـ117 من الحرب الإسرائيلية على غزة,,2024-01-31,في اليوم الـ117 للعدوان الإسرائيلي على قطاع غزة، دعت حركة حماس المؤسسات الحقوقية إلى توثيق جريمة إعدام إسرائيل لـ30 فلسطينيا مكبلي الأيدي شمال غزة، بينما تواصلت الاقتحامات الإسرائيلية بالضفة الغربية.,,,,,,
http://example.com/gaza-ontology#حيفا,gaza-ontology#حيفا,gaza-ontology#Location,http://example.com/gaza-ontology#NewsArticle_1953,,,,,,,,,,
http://example.com/gaza-ontology#NewsArticle_1889,gaza-ontology#NewsArticle_1889,gaza-ontology#NewsArticle,,إعلام إسرائيلي: تل أبيب أبلغت واشنطن موافقتها على نشر قوات دولية بغزة,,2023-11-16,أفادت هيئة البث الإسرائيلية بأن تل أبيب أبلغت واشنطن موافقتها على فكرة نشر قوات دولية في قطاع غزة بعد انتهاء الحرب، وذلك بعد تقارير تحدثت عن تزايد الخلاف بين الجانبين بشأن تصوراتهما لمستقبل القطاع.,,,,,,
http://example.com/gaza-ontology#Person,gaza-ontology#Person,rdf-schema#Class,,,http://example.com/gaza-ontology#شاباك,,,Person,n56e47ec40f084221899de2fedbef424fb7,,,,
http://example.com/gaza-ontology#NewsArticle_888,gaza-ontology#NewsArticle_888,gaza-ontology#NewsArticle,,مرشح رئاسي أميركي: قصف إسرائيل للأبرياء في غزة هو الإرهاب بعينه,,2023-10-25,قال المرشح الرئاسي الأميركي عن الحزب الديمقراطي تشينك أويغور إن ما تقترفه إسرائيل في غزة من قصف للأبرياء هو الإرهاب بعينه، ويجب أن يتوقف فورا.,,,,,,
http://example.com/gaza-ontology#أهلي,gaza-ontology#أهلي,gaza-ontology#Organization,http://example.com/gaza-ontology#NewsArticle_2954,,,,,,,,,,
